match_date,home_team,away_team,league_name,season_info,bookmaker,odd_type,odd_value,match_url
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,bwin,Over +3.5,1.55,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,bwin,Under +3.5,2.30,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,Pinnacle,Over +3.5,1.65,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-22T11:15:00Z,Ajax,Heracles,Eredivisie,2020-2021,Pinnacle,Under +3.5,2.31,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/ajax-heracles-QFHii0HT/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,1xBet,Over +2.5,1.66,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,1xBet,Under +2.5,2.35,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,22Bet,Over +2.5,1.66,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,22Bet,Under +2.5,2.35,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,888sport,Over +2.5,1.60,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,888sport,Under +2.5,2.35,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,bwin,Over +2.5,1.57,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,bwin,Under +2.5,2.25,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,Pinnacle,Over +2.5,1.62,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,Pinnacle,Under +2.5,2.39,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,1xBet,Over +3,2.00,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,1xBet,Under +3,1.81,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,22Bet,Over +3,2.00,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,22Bet,Under +3,1.81,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,Pinnacle,Over +3,2.01,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,Pinnacle,Under +3,1.88,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,1xBet,Over +3.5,2.49,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,1xBet,Under +3.5,1.51,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,22Bet,Over +3.5,2.49,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,22Bet,Under +3.5,1.51,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,888sport,Over +3.5,2.55,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,888sport,Under +3.5,1.52,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,bwin,Over +3.5,2.40,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
2020-11-21T20:00:00Z,Zwolle,Utrecht,Eredivisie,2020-2021,bwin,Under +3.5,1.50,https://www.oddsportal.com/football/netherlands/eredivisie-2020-2021/zwolle-utrecht-SO3JnKPp/
